date	Qdaily
7/13/2011	0.481386388
7/14/2011	0.424752696
7/15/2011	0.339802156
7/16/2011	0.368119003
7/17/2011	0.215208032
7/18/2011	0.178396132
7/19/2011	0.181227817
7/20/2011	0.736238006
7/21/2011	1.302574933
7/22/2011	0.566336927
7/23/2011	0.31148531
7/24/2011	0.339802156
7/25/2011	0.424752696
7/26/2011	0.481386388
7/27/2011	0.283168464
7/28/2011	0.147247601
7/29/2011	0.192554555
7/30/2011	0.07928717
7/31/2011	0.175564447
8/1/2011	0.237861509
8/2/2011	0.31148531
8/3/2011	0.453069542
8/4/2011	0.509703235
8/5/2011	0.481386388
8/6/2011	0.396435849
8/7/2011	0.339802156
8/8/2011	0.260514987
8/9/2011	0.212376348
8/10/2011	0.138752547
8/11/2011	0.065128747
8/12/2011	0.065128747
8/13/2011	0.133089178
8/14/2011	6.258023047
8/15/2011	11.2984217
8/16/2011	10.98693639
8/17/2011	6.654458897
8/18/2011	2.463565634
8/19/2011	2.18039717
8/20/2011	6.031488277
8/21/2011	6.201389355
8/22/2011	4.190893263
8/23/2011	2.860001483
8/24/2011	1.982179246
8/25/2011	2.49188248
8/26/2011	3.341387872
8/27/2011	14.72476011
8/28/2011	246.3565634
8/29/2011	192.5545553
8/30/2011	84.95053911
8/31/2011	25.88159758
9/1/2011	14.35664111
9/2/2011	9.20297507
9/3/2011	7.362380056
9/4/2011	6.62614205
9/5/2011	5.720002966
9/6/2011	5.38020081
9/7/2011	7.702182212
9/8/2011	13.22396725
9/9/2011	20.30317885
9/10/2011	19.96337669
9/11/2011	12.17624394
9/12/2011	9.061390838
9/13/2011	8.013667522
9/14/2011	6.909310514
9/15/2011	6.00317143
9/16/2011	5.097032346
9/17/2011	4.530695419
9/18/2011	4.190893263
9/19/2011	3.964358492
9/20/2011	3.82277426
9/21/2011	3.794457413
9/22/2011	3.624556335
9/23/2011	3.766140567
9/24/2011	4.898814422
9/25/2011	5.550101888
9/26/2011	4.728913344
9/27/2011	4.304160648
9/28/2011	8.58000445
9/29/2011	13.90357157
9/30/2011	9.457826687
